RegulationID,Capacity,StartTimestamp,EndTimestamp,ReferenceLocationName,ReferenceLocationType,ReferenceLocationRole,SlotWindowWidth,SlotSliceWidth,month,day_start,day_end,min_start,min_end,start,end,duration,initial_capacity,capacity_reduction,n_flights
LSGGA07,15,2019-07-07T20:30:00.000Z,2019-07-07T22:00:00.000Z,LSGG/LFI,AZ,A,10,20,7,0,0,1230,1320,1230,1320,90,17,0.11764705882352941,0
LSGGA01,25,2019-07-01T09:00:00.000Z,2019-07-01T10:20:00.000Z,LSGG/LFI,AZ,A,6,20,7,19,19,540,620,27900,27980,80,25,0.0,0
LSGGA08E,22,2019-07-08T09:40:00.000Z,2019-07-08T10:40:00.000Z,LSGG/LFI,AZ,A,10,20,7,11,11,580,640,16420,16480,60,25,0.12,0
LSGGA05A,22,2019-07-05T13:20:00.000Z,2019-07-05T18:20:00.000Z,LSGG/LFI,AZ,A,6,20,7,26,26,800,1100,38240,38540,300,25,0.12,0
LSGGA01A,20,2019-07-01T17:00:00.000Z,2019-07-01T18:00:00.000Z,LSGG/LFI,AZ,A,10,20,7,19,19,1020,1080,28380,28440,60,22,0.09090909090909091,0
LSGGA20,20,2019-06-20T07:10:00.000Z,2019-06-20T10:20:00.000Z,LSGG/LFI,AZ,A,10,20,7,18,18,430,620,26350,26540,190,17,-0.17647058823529413,0
LSGGA14M,22,2019-07-14T09:40:00.000Z,2019-07-14T10:20:00.000Z,LSGG/LFI,AZ,A,10,20,7,15,15,580,620,22180,22220,40,25,0.12,0
LSGGA26A,22,2019-06-26T14:30:00.000Z,2019-06-26T15:00:00.000Z,LSGG/LFI,AZ,A,10,20,7,8,8,870,900,12390,12420,30,25,0.12,0
LSGGA22X,17,2019-06-22T14:40:00.000Z,2019-06-22T15:40:00.000Z,LSGG/LFI,AZ,A,10,20,7,14,14,880,940,21040,21100,60,25,0.32,0
LSGGA21,22,2019-06-21T20:00:00.000Z,2019-06-21T20:30:00.000Z,LSGG/LFI,AZ,A,10,20,7,2,2,1200,1230,4080,4110,30,25,0.12,0
LSGGA22A,18,2019-06-22T11:00:00.000Z,2019-06-22T13:00:00.000Z,LSGG/LFI,AZ,A,6,20,7,14,14,660,780,20820,20940,120,25,0.28,0
LSGGA06M,18,2019-07-06T12:20:00.000Z,2019-07-06T14:30:00.000Z,LSGG/LFI,AZ,A,10,20,7,13,13,740,870,19460,19590,130,25,0.28,0
LSGGA12,21,2019-07-12T15:04:00.000Z,2019-07-12T17:00:00.000Z,LSGG/LFI,AZ,A,10,20,7,16,16,904,1020,23944,24060,116,25,0.16,0
LSAGA01A,13,2019-07-01T20:20:00.000Z,2019-07-01T22:00:00.000Z,LSGG/LFI,AZ,A,4,20,7,19,19,1220,1320,28580,28680,100,10,-0.3,0
LSGGA07,9,2019-07-07T22:00:00.000Z,2019-07-07T22:30:00.000Z,LSGG/LFI,AZ,A,10,20,7,0,0,1320,1350,1320,1350,30,17,0.47058823529411764,0
LSGGA06M,15,2019-07-06T14:30:00.000Z,2019-07-06T15:00:00.000Z,LSGG/LFI,AZ,A,10,20,7,13,13,870,900,19590,19620,30,25,0.4,0
LSGGA25,25,2019-06-25T14:00:00.000Z,2019-06-25T14:30:00.000Z,LSGG/LFI,AZ,A,10,20,7,22,22,840,870,32520,32550,30,25,0.0,0
LSGGA24M,22,2019-06-24T08:20:00.000Z,2019-06-24T10:00:00.000Z,LSGG/LFI,AZ,A,10,20,7,21,21,500,600,30740,30840,100,25,0.12,0
LSGGA07,20,2019-07-07T15:00:00.000Z,2019-07-07T17:50:00.000Z,LSGG/LFI,AZ,A,10,20,7,0,0,900,1070,900,1070,170,17,-0.17647058823529413,0
LSGGA13A,25,2019-07-13T12:20:00.000Z,2019-07-13T13:20:00.000Z,LSGG/LFI,AZ,A,10,20,7,17,17,740,800,25220,25280,60,25,0.0,0
LSGGA20,22,2019-06-20T06:30:00.000Z,2019-06-20T07:10:00.000Z,LSGG/LFI,AZ,A,10,20,7,18,18,390,430,26310,26350,40,17,-0.29411764705882354,0
LSGGA23A,22,2019-06-23T14:20:00.000Z,2019-06-23T15:00:00.000Z,LSGG/LFI,AZ,A,10,20,7,4,4,860,900,6620,6660,40,25,0.12,0
LSGGA20A,25,2019-06-20T16:00:00.000Z,2019-06-20T17:20:00.000Z,LSGG/LFI,AZ,A,10,20,7,18,18,960,1040,26880,26960,80,25,0.0,0
LSGGA07,18,2019-07-07T17:50:00.000Z,2019-07-07T20:00:00.000Z,LSGG/LFI,AZ,A,10,20,7,0,0,1070,1200,1070,1200,130,17,-0.058823529411764705,0
LSGGA27A,25,2019-06-27T15:00:00.000Z,2019-06-27T18:00:00.000Z,LSGG/LFI,AZ,A,8,20,7,5,5,900,1080,8100,8280,180,25,0.0,0
LSGGA14M,17,2019-07-14T09:00:00.000Z,2019-07-14T09:40:00.000Z,LSGG/LFI,AZ,A,10,20,7,15,15,540,580,22140,22180,40,25,0.32,0
LSGGA02L,10,2019-07-02T20:20:00.000Z,2019-07-02T20:30:00.000Z,LSGG/LFI,AZ,A,10,20,7,12,12,1220,1230,18500,18510,10,21,0.5238095238095238,0
LSGGA04A,18,2019-07-04T13:40:00.000Z,2019-07-04T18:30:00.000Z,LSGG/LFI,AZ,A,10,20,7,6,6,820,1110,9460,9750,290,25,0.28,0
LSGGA24,22,2019-06-24T14:40:00.000Z,2019-06-24T15:00:00.000Z,LSGG/LFI,AZ,A,10,20,7,21,21,880,900,31120,31140,20,25,0.12,0
LSGGA07,20,2019-07-07T20:00:00.000Z,2019-07-07T20:30:00.000Z,LSGG/LFI,AZ,A,10,20,7,0,0,1200,1230,1200,1230,30,17,-0.17647058823529413,0
LSGGA20A,22,2019-06-20T14:40:00.000Z,2019-06-20T16:00:00.000Z,LSGG/LFI,AZ,A,10,20,7,18,18,880,960,26800,26880,80,25,0.12,0
LSGGA10A,25,2019-07-10T15:00:00.000Z,2019-07-10T16:20:00.000Z,LSGG/LFI,AZ,A,10,20,7,24,24,900,980,35460,35540,80,25,0.0,0
LSGGA05,20,2019-07-05T07:40:00.000Z,2019-07-05T09:30:00.000Z,LSGG/LFI,AZ,A,10,20,7,26,26,460,570,37900,38010,110,25,0.2,0
LSGGA26A,25,2019-06-26T14:00:00.000Z,2019-06-26T14:30:00.000Z,LSGG/LFI,AZ,A,10,20,7,8,8,840,870,12360,12390,30,25,0.0,0
LSGGA21,15,2019-06-21T13:20:00.000Z,2019-06-21T14:49:00.000Z,LSGG/LFI,AZ,A,10,20,7,2,2,800,889,3680,3769,89,25,0.4,0
LSGGA30,22,2019-06-30T14:40:00.000Z,2019-06-30T15:00:00.000Z,LSGG/LFI,AZ,A,9,20,7,25,25,880,900,36880,36900,20,25,0.12,0
LSGGA29X,25,2019-06-29T14:00:00.000Z,2019-06-29T15:25:00.000Z,LSGG/LFI,AZ,A,10,20,7,27,27,840,925,39720,39805,85,25,0.0,0
LSGGA12M,22,2019-07-12T07:40:00.000Z,2019-07-12T09:40:00.000Z,LSGG/LFI,AZ,A,10,20,7,16,16,460,580,23500,23620,120,21,-0.047619047619047616,0
LSGGA06M,15,2019-07-06T11:00:00.000Z,2019-07-06T12:20:00.000Z,LSGG/LFI,AZ,A,10,20,7,13,13,660,740,19380,19460,80,25,0.4,0
LSGGA13A,22,2019-07-13T12:00:00.000Z,2019-07-13T12:20:00.000Z,LSGG/LFI,AZ,A,10,20,7,17,17,720,740,25200,25220,20,25,0.12,0
LSGGA03,20,2019-07-03T15:30:00.000Z,2019-07-03T16:31:00.000Z,LSGG/LFI,AZ,A,8,20,7,1,1,930,991,2370,2431,61,25,0.2,0
LSGGA11A,25,2019-07-11T15:00:00.000Z,2019-07-11T16:40:00.000Z,LSGG/LFI,AZ,A,10,20,7,20,20,900,1000,29700,29800,100,25,0.0,0
LSGGA25,22,2019-06-25T14:30:00.000Z,2019-06-25T16:20:00.000Z,LSGG/LFI,AZ,A,10,20,7,22,22,870,980,32550,32660,110,25,0.12,0
LSGGA23M,22,2019-06-23T08:00:00.000Z,2019-06-23T09:40:00.000Z,LSGG/LFI,AZ,A,10,20,7,4,4,480,580,6240,6340,100,25,0.12,0
LSGGA01A,20,2019-07-01T14:20:00.000Z,2019-07-01T15:30:00.000Z,LSGG/LFI,AZ,A,10,20,7,19,19,860,930,28220,28290,70,22,0.09090909090909091,0
LSGGA07,18,2019-07-07T14:20:00.000Z,2019-07-07T15:00:00.000Z,LSGG/LFI,AZ,A,10,20,7,0,0,860,900,860,900,40,17,-0.058823529411764705,0
LSGGA23A,25,2019-06-23T15:00:00.000Z,2019-06-23T15:40:00.000Z,LSGG/LFI,AZ,A,10,20,7,4,4,900,940,6660,6700,40,25,0.0,0
LSGGA21,17,2019-06-21T20:30:00.000Z,2019-06-21T21:20:00.000Z,LSGG/LFI,AZ,A,10,20,7,2,2,1230,1280,4110,4160,50,25,0.32,0
LSGGA07,4,2019-07-07T22:30:00.000Z,2019-07-08T00:00:00.000Z,LSGG/LFI,AZ,A,10,20,7,0,11,1350,0,1350,15840,14490,17,0.7647058823529411,0
LSZHA30M,40,2019-06-30T10:00:00.000Z,2019-06-30T10:40:00.000Z,LSZH,AD,A,6,20,7,25,25,600,640,36600,36640,40,40,0.0,55
LSZHA15,34,2019-07-15T08:00:00.000Z,2019-07-15T09:00:00.000Z,LSZH,AD,A,6,20,7,9,9,480,540,13440,13500,60,40,0.15,36
LSZHA04,36,2019-07-04T09:00:00.000Z,2019-07-04T10:00:00.000Z,LSZH,AD,A,6,20,7,6,6,540,600,9180,9240,60,40,0.1,75
LSZHA21M,34,2019-06-21T08:00:00.000Z,2019-06-21T09:00:00.000Z,LSZH,AD,A,6,20,7,2,2,480,540,3360,3420,60,40,0.15,48
LSZHA11M,34,2019-07-11T08:00:00.000Z,2019-07-11T09:00:00.000Z,LSZH,AD,A,6,20,7,20,20,480,540,29280,29340,60,40,0.15,37
LSZHA07A,28,2019-07-07T15:20:00.000Z,2019-07-07T21:00:00.000Z,LSZH,AD,A,10,20,7,0,0,920,1260,920,1260,340,40,0.3,128
LSZHA04,40,2019-07-04T10:00:00.000Z,2019-07-04T10:20:00.000Z,LSZH,AD,A,6,20,7,6,6,600,620,9240,9260,20,40,0.0,75
LSZHA02,34,2019-07-02T08:00:00.000Z,2019-07-02T09:00:00.000Z,LSZH,AD,A,6,20,7,12,12,480,540,17760,17820,60,40,0.15,103
LSZHA27,30,2019-06-27T08:00:00.000Z,2019-06-27T11:00:00.000Z,LSZH,AD,A,10,20,7,5,5,480,660,7680,7860,180,40,0.25,92
LSZHA05A,36,2019-07-05T13:20:00.000Z,2019-07-05T15:20:00.000Z,LSZH,AD,A,6,20,7,26,26,800,920,38240,38360,120,40,0.1,83
LSZHA08M,31,2019-07-08T08:00:00.000Z,2019-07-08T09:00:00.000Z,LSZH,AD,A,6,20,7,11,11,480,540,16320,16380,60,40,0.225,51
LSZHA05,36,2019-07-05T10:00:00.000Z,2019-07-05T11:00:00.000Z,LSZH,AD,A,6,20,7,26,26,600,660,38040,38100,60,40,0.1,82
LSZHA02,36,2019-07-02T09:00:00.000Z,2019-07-02T10:00:00.000Z,LSZH,AD,A,6,20,7,12,12,540,600,17820,17880,60,40,0.1,103
LSZHA23A,30,2019-06-23T13:00:00.000Z,2019-06-23T13:20:00.000Z,LSZH,AD,A,6,20,7,4,4,780,800,6540,6560,20,40,0.25,54
LSZHA20E,30,2019-06-20T05:45:00.000Z,2019-06-20T07:00:00.000Z,LSZH,AD,A,10,20,7,18,18,345,420,26265,26340,75,40,0.25,56
LSZHA17,32,2019-07-17T08:00:00.000Z,2019-07-17T09:00:00.000Z,LSZH,AD,A,6,20,7,3,3,480,540,4800,4860,60,40,0.2,46
LSZHA21M,36,2019-06-21T09:00:00.000Z,2019-06-21T10:00:00.000Z,LSZH,AD,A,6,20,7,2,2,540,600,3420,3480,60,40,0.1,48
LSZHA12A,36,2019-07-12T14:00:00.000Z,2019-07-12T16:00:00.000Z,LSZH,AD,A,6,20,7,16,16,840,960,23880,24000,120,40,0.1,96
LSZHA10M,40,2019-07-10T10:00:00.000Z,2019-07-10T10:20:00.000Z,LSZH,AD,A,6,20,7,24,24,600,620,35160,35180,20,40,0.0,30
LSZHA24M,36,2019-06-24T09:00:00.000Z,2019-06-24T10:00:00.000Z,LSZH,AD,A,6,20,7,21,21,540,600,30780,30840,60,40,0.1,83
LSZHA14,40,2019-07-14T10:00:00.000Z,2019-07-14T10:20:00.000Z,LSZH,AD,A,6,20,7,15,15,600,620,22200,22220,20,40,0.0,80
LSZHA10,40,2019-07-10T13:40:00.000Z,2019-07-10T14:40:00.000Z,LSZH,AD,A,6,20,7,24,24,820,880,35380,35440,60,40,0.0,41
LSZHA01L,30,2019-07-01T19:20:00.000Z,2019-07-01T21:00:00.000Z,LSZH,AD,A,10,20,7,19,19,1160,1260,28520,28620,100,30,0.0,16
LSZHA13,34,2019-07-13T08:00:00.000Z,2019-07-13T09:00:00.000Z,LSZH,AD,A,6,20,7,17,17,480,540,24960,25020,60,40,0.15,70
LSZHA01A,24,2019-07-01T13:00:00.000Z,2019-07-01T14:00:00.000Z,LSZH,AD,A,6,20,7,19,19,780,840,28140,28200,60,40,0.4,77
LSZHA13E,30,2019-07-13T05:45:00.000Z,2019-07-13T07:00:00.000Z,LSZH,AD,A,10,20,7,17,17,345,420,24825,24900,75,40,0.25,32
LSZHA23L,32,2019-06-23T18:40:00.000Z,2019-06-23T20:20:00.000Z,LSZH,AD,A,10,20,7,4,4,1120,1220,6880,6980,100,40,0.2,25
LSZHA17,40,2019-07-17T10:00:00.000Z,2019-07-17T10:20:00.000Z,LSZH,AD,A,6,20,7,3,3,600,620,4920,4940,20,40,0.0,46
LSZHA09M,36,2019-07-09T09:00:00.000Z,2019-07-09T10:00:00.000Z,LSZH,AD,A,6,20,7,7,7,540,600,10620,10680,60,40,0.1,45
LSZHA28,34,2019-06-28T08:00:00.000Z,2019-06-28T09:00:00.000Z,LSZH,AD,A,6,20,7,10,10,480,540,14880,14940,60,40,0.15,78
LSZHA15A,32,2019-07-15T13:00:00.000Z,2019-07-15T14:37:00.000Z,LSZH,AD,A,10,20,7,9,9,780,877,13740,13837,97,40,0.2,32
LSZHA07M,28,2019-07-07T08:00:00.000Z,2019-07-07T09:00:00.000Z,LSZH,AD,A,6,20,7,0,0,480,540,480,540,60,40,0.3,49
LSZHA06M,32,2019-07-06T09:00:00.000Z,2019-07-06T10:00:00.000Z,LSZH,AD,A,10,20,7,13,13,540,600,19260,19320,60,40,0.2,40
LSZHA20A,30,2019-06-20T19:20:00.000Z,2019-06-20T20:34:00.000Z,LSZH,AD,A,10,20,7,18,18,1160,1234,27080,27154,74,30,0.0,112
LSZHA14,32,2019-07-14T08:00:00.000Z,2019-07-14T09:00:00.000Z,LSZH,AD,A,6,20,7,15,15,480,540,22080,22140,60,40,0.2,80
LSZHA21N,28,2019-06-21T19:00:00.000Z,2019-06-21T21:00:00.000Z,LSZH,AD,A,6,20,7,2,2,1140,1260,4020,4140,120,30,0.06666666666666667,43
LSZHA13,40,2019-07-13T10:00:00.000Z,2019-07-13T10:20:00.000Z,LSZH,AD,A,6,20,7,17,17,600,620,25080,25100,20,40,0.0,70
LSZHA14A,26,2019-07-14T15:40:00.000Z,2019-07-14T17:20:00.000Z,LSZH,AD,A,10,20,7,15,15,940,1040,22540,22640,100,40,0.35,98
LSZHA06M,36,2019-07-06T10:00:00.000Z,2019-07-06T10:40:00.000Z,LSZH,AD,A,10,20,7,13,13,600,640,19320,19360,40,40,0.1,40
LSZHA26,36,2019-06-26T09:00:00.000Z,2019-06-26T10:00:00.000Z,LSZH,AD,A,6,20,7,8,8,540,600,12060,12120,60,40,0.1,85
LSZHA29E,32,2019-06-29T05:40:00.000Z,2019-06-29T07:00:00.000Z,LSZH,AD,A,10,20,7,27,27,340,420,39220,39300,80,40,0.2,18
LSZHA07A,24,2019-07-07T13:43:00.000Z,2019-07-07T15:20:00.000Z,LSZH,AD,A,10,20,7,0,0,823,920,823,920,97,40,0.4,128
LSZHA24A,40,2019-06-24T13:40:00.000Z,2019-06-24T15:00:00.000Z,LSZH,AD,A,10,20,7,21,21,820,900,31060,31140,80,40,0.0,11
LSZHA10M,36,2019-07-10T09:00:00.000Z,2019-07-10T10:00:00.000Z,LSZH,AD,A,6,20,7,24,24,540,600,35100,35160,60,40,0.1,30
LSZHA24,32,2019-06-24T05:40:00.000Z,2019-06-24T06:24:00.000Z,LSZH,AD,A,6,20,7,21,21,340,384,30580,30624,44,40,0.2,11
LSZHA14E,30,2019-07-14T05:45:00.000Z,2019-07-14T07:00:00.000Z,LSZH,AD,A,10,20,7,15,15,345,420,21945,22020,75,40,0.25,18
LSZHA23A,34,2019-06-23T13:20:00.000Z,2019-06-23T16:20:00.000Z,LSZH,AD,A,6,20,7,4,4,800,980,6560,6740,180,40,0.15,54
LSZHA10M,32,2019-07-10T08:00:00.000Z,2019-07-10T09:00:00.000Z,LSZH,AD,A,6,20,7,24,24,480,540,35040,35100,60,40,0.2,30
LSZHA04A,36,2019-07-04T13:40:00.000Z,2019-07-04T15:30:00.000Z,LSZH,AD,A,6,20,7,6,6,820,930,9460,9570,110,40,0.1,35
LSZHA23M,34,2019-06-23T08:00:00.000Z,2019-06-23T09:00:00.000Z,LSZH,AD,A,6,20,7,4,4,480,540,6240,6300,60,40,0.15,38
LSZHA30E,30,2019-06-30T05:45:00.000Z,2019-06-30T07:00:00.000Z,LSZH,AD,A,10,20,7,25,25,345,420,36345,36420,75,40,0.25,22
LSZHA21N,32,2019-06-21T17:00:00.000Z,2019-06-21T19:00:00.000Z,LSZH,AD,A,6,20,7,2,2,1020,1140,3900,4020,120,30,-0.06666666666666667,43
LSZHA29M,34,2019-06-29T08:00:00.000Z,2019-06-29T09:00:00.000Z,LSZH,AD,A,6,20,7,27,27,480,540,39360,39420,60,40,0.15,44
LSZHA20M,24,2019-06-20T10:00:00.000Z,2019-06-20T12:00:00.000Z,LSZH,AD,A,6,20,7,18,18,600,720,26520,26640,120,40,0.4,48
LSZHA09M,40,2019-07-09T10:00:00.000Z,2019-07-09T10:40:00.000Z,LSZH,AD,A,6,20,7,7,7,600,640,10680,10720,40,40,0.0,45
LSZHA11M,36,2019-07-11T09:00:00.000Z,2019-07-11T10:00:00.000Z,LSZH,AD,A,6,20,7,20,20,540,600,29340,29400,60,40,0.1,37
LSZHA14A,28,2019-07-14T17:20:00.000Z,2019-07-14T21:30:00.000Z,LSZH,AD,A,10,20,7,15,15,1040,1290,22640,22890,250,40,0.3,98
LSZHA23M,36,2019-06-23T09:00:00.000Z,2019-06-23T10:00:00.000Z,LSZH,AD,A,6,20,7,4,4,540,600,6300,6360,60,40,0.1,38
LSZHA22A,28,2019-06-22T13:20:00.000Z,2019-06-22T16:00:00.000Z,LSZH,AD,A,10,20,7,14,14,800,960,20960,21120,160,40,0.3,28
LSZHA12,32,2019-07-12T07:40:00.000Z,2019-07-12T11:20:00.000Z,LSZH,AD,A,6,20,7,16,16,460,680,23500,23720,220,40,0.2,84
LSZHA01,36,2019-07-01T09:00:00.000Z,2019-07-01T09:20:00.000Z,LSZH,AD,A,6,20,7,19,19,540,560,27900,27920,20,40,0.1,56
LSZHA25M,40,2019-06-25T10:00:00.000Z,2019-06-25T10:20:00.000Z,LSZH,AD,A,6,20,7,22,22,600,620,32280,32300,20,40,0.0,32
LSZHA28,40,2019-06-28T10:00:00.000Z,2019-06-28T10:45:00.000Z,LSZH,AD,A,6,20,7,10,10,600,645,15000,15045,45,40,0.0,78
LSZHA26,34,2019-06-26T08:00:00.000Z,2019-06-26T09:00:00.000Z,LSZH,AD,A,6,20,7,8,8,480,540,12000,12060,60,40,0.15,85
LSZHA08M,36,2019-07-08T10:00:00.000Z,2019-07-08T11:00:00.000Z,LSZH,AD,A,6,20,7,11,11,600,660,16440,16500,60,40,0.1,51
LSZHA05,32,2019-07-05T09:00:00.000Z,2019-07-05T10:00:00.000Z,LSZH,AD,A,6,20,7,26,26,540,600,37980,38040,60,40,0.2,82
LSZHA28,36,2019-06-28T09:00:00.000Z,2019-06-28T10:00:00.000Z,LSZH,AD,A,6,20,7,10,10,540,600,14940,15000,60,40,0.1,78
LSZHA29A,28,2019-06-29T13:00:00.000Z,2019-06-29T14:22:00.000Z,LSZH,AD,A,10,20,7,27,27,780,862,39660,39742,82,40,0.3,11
LSZHA17A,30,2019-07-17T13:00:00.000Z,2019-07-17T13:10:00.000Z,LSZH,AD,A,6,20,7,3,3,780,790,5100,5110,10,40,0.25,2
LSZHAR09,40,2019-07-09T13:40:00.000Z,2019-07-09T14:40:00.000Z,LSZH,AD,A,6,20,7,7,7,820,880,10900,10960,60,40,0.0,19
LSZHA28A,40,2019-06-28T13:00:00.000Z,2019-06-28T15:00:00.000Z,LSZH,AD,A,6,20,7,10,10,780,900,15180,15300,120,40,0.0,170
LSZHA22,36,2019-06-22T09:00:00.000Z,2019-06-22T10:00:00.000Z,LSZH,AD,A,6,20,7,14,14,540,600,20700,20760,60,40,0.1,71
LSZHA29M,40,2019-06-29T10:00:00.000Z,2019-06-29T10:20:00.000Z,LSZH,AD,A,6,20,7,27,27,600,620,39480,39500,20,40,0.0,44
LSZHA04N,36,2019-07-04T17:00:00.000Z,2019-07-04T19:00:00.000Z,LSZH,AD,A,10,20,7,6,6,1020,1140,9660,9780,120,40,0.1,26
LSZHA03,40,2019-07-03T10:00:00.000Z,2019-07-03T10:20:00.000Z,LSZH,AD,A,6,20,7,1,1,600,620,2040,2060,20,40,0.0,63
LSZHA06M,31,2019-07-06T08:00:00.000Z,2019-07-06T09:00:00.000Z,LSZH,AD,A,10,20,7,13,13,480,540,19200,19260,60,40,0.225,40
LSZHA04,34,2019-07-04T08:00:00.000Z,2019-07-04T09:00:00.000Z,LSZH,AD,A,6,20,7,6,6,480,540,9120,9180,60,40,0.15,75
LSZHA20M,32,2019-06-20T08:00:00.000Z,2019-06-20T10:00:00.000Z,LSZH,AD,A,6,20,7,18,18,480,600,26400,26520,120,40,0.2,48
LSZHA27A,30,2019-06-27T13:00:00.000Z,2019-06-27T14:39:00.000Z,LSZH,AD,A,10,20,7,5,5,780,879,7980,8079,99,40,0.25,26
LSZHA23M,40,2019-06-23T10:00:00.000Z,2019-06-23T10:20:00.000Z,LSZH,AD,A,6,20,7,4,4,600,620,6360,6380,20,40,0.0,38
LSZHA07A,22,2019-07-07T12:00:00.000Z,2019-07-07T13:43:00.000Z,LSZH,AD,A,10,20,7,0,0,720,823,720,823,103,40,0.45,128
LSZHA20A,30,2019-06-20T13:20:00.000Z,2019-06-20T15:50:00.000Z,LSZH,AD,A,10,20,7,18,18,800,950,26720,26870,150,30,0.0,112
LSZHA02A,40,2019-07-02T13:40:00.000Z,2019-07-02T15:00:00.000Z,LSZH,AD,A,6,20,7,12,12,820,900,18100,18180,80,40,0.0,59
LSZHA25M,34,2019-06-25T08:00:00.000Z,2019-06-25T09:00:00.000Z,LSZH,AD,A,6,20,7,22,22,480,540,32160,32220,60,40,0.15,32
LSZHA10L,30,2019-07-10T19:00:00.000Z,2019-07-10T21:00:00.000Z,LSZH,AD,A,10,20,7,24,24,1140,1260,35700,35820,120,40,0.25,19
LSZHA27E,30,2019-06-27T05:20:00.000Z,2019-06-27T07:00:00.000Z,LSZH,AD,A,10,20,7,5,5,320,420,7520,7620,100,40,0.25,51
LSZHA05,29,2019-07-05T08:00:00.000Z,2019-07-05T09:00:00.000Z,LSZH,AD,A,6,20,7,26,26,480,540,37920,37980,60,40,0.275,82
LSZHA05N,27,2019-07-05T19:00:00.000Z,2019-07-05T20:40:00.000Z,LSZH,AD,A,10,20,7,26,26,1140,1240,38580,38680,100,30,0.1,32
LSZHA22M,30,2019-06-22T05:45:00.000Z,2019-06-22T07:00:00.000Z,LSZH,AD,A,10,20,7,14,14,345,420,20505,20580,75,40,0.25,30
LSZHA13A,30,2019-07-13T13:40:00.000Z,2019-07-13T15:40:00.000Z,LSZH,AD,A,10,20,7,17,17,820,940,25300,25420,120,40,0.25,26
LSZHA14,36,2019-07-14T09:00:00.000Z,2019-07-14T10:00:00.000Z,LSZH,AD,A,6,20,7,15,15,540,600,22140,22200,60,40,0.1,80
LSZHA20A,26,2019-06-20T15:50:00.000Z,2019-06-20T19:20:00.000Z,LSZH,AD,A,10,20,7,18,18,950,1160,26870,27080,210,30,0.13333333333333333,112
LSZHA15,36,2019-07-15T09:00:00.000Z,2019-07-15T10:00:00.000Z,LSZH,AD,A,6,20,7,9,9,540,600,13500,13560,60,40,0.1,36
LSZHA03,32,2019-07-03T08:00:00.000Z,2019-07-03T09:00:00.000Z,LSZH,AD,A,6,20,7,1,1,480,540,1920,1980,60,40,0.2,63
LSZHA30M,34,2019-06-30T08:00:00.000Z,2019-06-30T09:00:00.000Z,LSZH,AD,A,6,20,7,25,25,480,540,36480,36540,60,40,0.15,55
LSZHA06A,24,2019-07-06T13:20:00.000Z,2019-07-06T16:16:00.000Z,LSZH,AD,A,10,20,7,13,13,800,976,19520,19696,176,40,0.4,150
LSZHA24M,34,2019-06-24T08:00:00.000Z,2019-06-24T09:00:00.000Z,LSZH,AD,A,6,20,7,21,21,480,540,30720,30780,60,40,0.15,83
LSZHA21M,40,2019-06-21T10:00:00.000Z,2019-06-21T10:20:00.000Z,LSZH,AD,A,6,20,7,2,2,600,620,3480,3500,20,40,0.0,48
LSZHA17,36,2019-07-17T09:00:00.000Z,2019-07-17T10:00:00.000Z,LSZH,AD,A,6,20,7,3,3,540,600,4860,4920,60,40,0.1,46
LSZHA30M,36,2019-06-30T09:00:00.000Z,2019-06-30T10:00:00.000Z,LSZH,AD,A,6,20,7,25,25,540,600,36540,36600,60,40,0.1,55
LSZHA07M,32,2019-07-07T09:00:00.000Z,2019-07-07T11:00:00.000Z,LSZH,AD,A,6,20,7,0,0,540,660,540,660,120,40,0.2,49
LSZHA01A,28,2019-07-01T14:00:00.000Z,2019-07-01T16:40:00.000Z,LSZH,AD,A,6,20,7,19,19,840,1000,28200,28360,160,40,0.3,77
LSZHA25M,36,2019-06-25T09:00:00.000Z,2019-06-25T10:00:00.000Z,LSZH,AD,A,6,20,7,22,22,540,600,32220,32280,60,40,0.1,32
LSZHA01,34,2019-07-01T08:00:00.000Z,2019-07-01T09:00:00.000Z,LSZH,AD,A,6,20,7,19,19,480,540,27840,27900,60,40,0.15,56
LSZHA26,40,2019-06-26T10:00:00.000Z,2019-06-26T10:20:00.000Z,LSZH,AD,A,6,20,7,8,8,600,620,12120,12140,20,40,0.0,85
LSZHA04N,27,2019-07-04T19:00:00.000Z,2019-07-04T20:40:00.000Z,LSZH,AD,A,10,20,7,6,6,1140,1240,9780,9880,100,40,0.325,26
LSZHA13,36,2019-07-13T09:00:00.000Z,2019-07-13T10:00:00.000Z,LSZH,AD,A,6,20,7,17,17,540,600,25020,25080,60,40,0.1,70
LSZHA06L,27,2019-07-06T19:00:00.000Z,2019-07-06T20:20:00.000Z,LSZH,AD,A,10,20,7,13,13,1140,1220,19860,19940,80,40,0.325,12
LSZHA03,36,2019-07-03T09:00:00.000Z,2019-07-03T10:00:00.000Z,LSZH,AD,A,6,20,7,1,1,540,600,1980,2040,60,40,0.1,63
LSZHA09M,34,2019-07-09T08:00:00.000Z,2019-07-09T09:00:00.000Z,LSZH,AD,A,6,20,7,7,7,480,540,10560,10620,60,40,0.15,45
LSZHA16,36,2019-07-16T09:00:00.000Z,2019-07-16T10:00:00.000Z,LSZH,AD,A,6,20,7,23,23,540,600,33660,33720,60,40,0.1,31
LSZHA16,34,2019-07-16T08:00:00.000Z,2019-07-16T09:00:00.000Z,LSZH,AD,A,6,20,7,23,23,480,540,33600,33660,60,40,0.15,31
